-1.5268109815914703,0.12318901840852967,0
-1.5686930632063294,0.17317221606653208,0
-1.4135103121390777,0.36458046000366306,0
-1.4857788044346167,0.31936414293735205,0
-1.454149205941398,0.373289956768361,0
-1.4716583712904003,0.3750330008659313,0
-1.540103843936289,0.3236741800325151,0
-1.454938931298887,0.4242822897942026,0
-1.5279267348531633,0.36543457793424816,0
-1.4196717380538337,0.4867630857759368,0
-1.5223829264062159,0.3962311250160504,0
-1.568266691192058,0.36176243865592184,0
-1.4727984597695352,0.4679827500902316,0
-1.5196356809568232,0.43131508948087094,0
-1.3474794721390713,0.6131236230702902,0
-1.4787247785908664,0.49106723458600926,0
-1.3655218311256412,0.6130407011648302,0
-1.4891202099869205,0.49783253190706694,0
-1.4439018457988446,0.5510933720453011,0
-1.4525306496938675,0.5501874308686714,0
-1.4427499027736022,0.5673959026248796,0
-1.373542596923316,0.6437572557792494,0
-1.4307049930959683,0.5934941712533968,0
-1.4441873158438983,0.5866732439237423,0
-1.4819506489179564,0.5553484063606724,0
-1.4938493512379507,0.5496787729160204,0
-1.495871867079642,0.5536880432371183,0
-1.3482252651015998,0.7071801403038058,0
-1.426125367016981,0.6349492295822009,0
-1.420206016413186,0.6463705744872776,0
-1.3736117513291037,0.6983079689729796,0
-1.33394211566321,0.7431695156528857,0
-1.3835553795803406,0.698603982036381,0
-1.4284755966570126,0.6585938093381772,0
-1.4469942137126086,0.644853559681771,0
-1.380533997622024,0.7159660388335349,0
-1.3455920588437944,0.7554393159015353,0
-1.4545130308315386,0.650933581789882,0
-1.2774799447211327,0.832270307807511,0
-1.3795489375160124,0.7343975668658652,0
-1.350949115542761,0.7670901960413876,0
-1.3815384514385392,0.7404939227008412,0
-1.3655203562042313,0.7604088130427461,0
-1.386361712810303,0.7433712568955506,0
-1.4029171012417552,0.7305297591645301,0
-1.4050516279486571,0.7320221251984422,0
-1.3350597527073815,0.8055566472742011,0
-1.2834923236471754,0.8605850816197682,0
-1.345484469895717,0.801974766672386,0
-1.3503505692735653,0.8004136652727234,0
-1.3029325487487047,0.8510620731969998,0
-1.2599212721583277,0.8972312396185622,0
-1.2973269252866506,0.8629129894962428,0
-1.4062425548056878,0.7570161914579839,0
-1.3824908996611445,0.7837199326637817,0
-1.3167798148585297,0.8523181007511335,0
-1.2750337625381998,0.8968878980257091,0
-1.2838645914873585,0.8908190667947142,0
-1.2563356175575093,0.9210498134147838,0
-1.3000982086755952,0.8799302274020002,0
-1.3429297973409038,0.8396842727438705,0
-1.3374300331411768,0.8477136389082883,0
-1.2969818027043918,0.8906367241584608,0
-1.436101671116307,0.753938197166506,0
-1.2954190994612,0.8969897822887416,0
-1.315811041765754,0.8789156652410974,0
-1.3157439553869699,0.8812504851503353,0
-1.3356147741783126,0.8635983636617904,0
-1.2469588734069004,0.9544249421443307,0
-1.3025069309289932,0.9010005224974773,0
-1.3306025167678128,0.874982479427717,0
-1.3073125953722984,0.9003047599254527,0
-1.268473746501651,0.9411316640068533,0
-1.2509380603181834,0.9606119511463977,0
-1.3041493997441995,0.9093025793519646,0
-1.3227302435484352,0.8925818634238281,0
-1.312347148883613,0.9047840136823383,0
-1.2228244984538943,0.9960853899912615,0
-1.2385151122495697,0.9821338911447384,0
-1.225809150339745,0.9965400531319483,0
-1.257377451420674,0.9666337115862846,0
-1.3060569776539783,0.9195785578888929,0
-1.3006294045077387,0.9265935502173518,0
-1.1693439896972726,1.0594300454461536,0
-1.2466997719414639,0.9835896011863141,0
-1.3291467305303897,0.9026228169713225,0
-1.1936529104017604,1.0395622098946362,0
-1.2272071547479058,1.007419482679518,0
-1.1653740972915587,1.0706305320452896,0
-1.2235062755047184,1.0138433360978907,0
-1.2618427098864329,0.9768193756309026,0
-1.2480288715162782,0.9919136671221226,0
-1.0427756897473104,1.1984157555636452,0
-1.3234669056808899,0.9189423614846514,0
-1.2795395076162257,0.9640569459755587,0
-1.2687246103806677,0.9760288318088945,0
-1.2478742924070405,0.9980063667918997,0
-1.2772132909935352,0.969765228916548,0
-1.2389079985619853,1.0091394304922963,0
-1.258062137239544,0.991025643937591,0
-1.1995387226289977,1.0505612383658942,0
-1.2087077610681671,1.0423765826666866,0
-1.1736965928539043,1.0783447026068145,0
-1.2514334231454798,1.001537750238185,0
-1.2411432028275013,1.012731123332432,0
-1.2301066008199686,1.0246444933556556,0
-1.2788287877568787,0.976773022062486,0
-1.1508634997347904,1.1055632980086936,0
-1.1827338290736968,1.074492546040578,0
-1.1187933510087453,1.1392075008431557,0
-1.217715954829106,1.0410345760313588,0
-1.1048583627648376,1.1546173454838924,0
-1.1248724506734806,1.1353042228684729,0
-1.140718718343372,1.1201349915418968,0
-1.2027151126313698,1.0587919816076519,0
